"","delta","TWFE","TWFE (drops)","Callaway-Sant'Anna","name","se"
"5024",0,0.00410000144125694,0.00414132463104863,0.00318943250264715,"TWFE (drops) Robust SE",0.00591975729137808
"5025",0,0.00410000144125694,0.00414132463104863,0.00318943250264715,"Callaway-Sant'Anna SE",0.0107389341985199
"5026",0,-0.00487211294574711,-0.00298446004296627,-0.00294083670992709,"TWFE Clustered SE",0.0034397997460616
"5027",0,-0.00487211294574711,-0.00298446004296627,-0.00294083670992709,"TWFE Robust SE",0.00392958385718881
"5028",0,-0.00487211294574711,-0.00298446004296627,-0.00294083670992709,"TWFE (drops) Clustered SE",0.00475875165575826
"5029",0,-0.00487211294574711,-0.00298446004296627,-0.00294083670992709,"TWFE (drops) Robust SE",0.00591676135126812
"5030",0,-0.00487211294574711,-0.00298446004296627,-0.00294083670992709,"Callaway-Sant'Anna SE",0.0110385968836453
"5031",0,0.00107247559297645,-0.000121978292775946,-0.0064289796437715,"TWFE Clustered SE",0.00432860636203678
"5032",0,0.00107247559297645,-0.000121978292775946,-0.0064289796437715,"TWFE Robust SE",0.00393783186424136
"5033",0,0.00107247559297645,-0.000121978292775946,-0.0064289796437715,"TWFE (drops) Clustered SE",0.00550002367869545
"5034",0,0.00107247559297645,-0.000121978292775946,-0.0064289796437715,"TWFE (drops) Robust SE",0.00592629116118781
"5035",0,0.00107247559297645,-0.000121978292775946,-0.0064289796437715,"Callaway-Sant'Anna SE",0.0110292475066365
"5036",0,0.00129936987202282,0.000458180165681055,0.00989840356082761,"TWFE Clustered SE",0.00378211441138751
"5037",0,0.00129936987202282,0.000458180165681055,0.00989840356082761,"TWFE Robust SE",0.0039316109842646
"5038",0,0.00129936987202282,0.000458180165681055,0.00989840356082761,"TWFE (drops) Clustered SE",0.00659645084457261
"5039",0,0.00129936987202282,0.000458180165681055,0.00989840356082761,"TWFE (drops) Robust SE",0.00591270076599449
"5040",0,0.00129936987202282,0.000458180165681055,0.00989840356082761,"Callaway-Sant'Anna SE",0.0108938876882332
"5041",0,0.00113536958699993,0.0139078822191487,0.00743636341563503,"TWFE Clustered SE",0.00531655562344041
"5042",0,0.00113536958699993,0.0139078822191487,0.00743636341563503,"TWFE Robust SE",0.00393484839997449
"5043",0,0.00113536958699993,0.0139078822191487,0.00743636341563503,"TWFE (drops) Clustered SE",0.00620524941006113
"5044",0,0.00113536958699993,0.0139078822191487,0.00743636341563503,"TWFE (drops) Robust SE",0.00593022270473688
"5045",0,0.00113536958699993,0.0139078822191487,0.00743636341563503,"Callaway-Sant'Anna SE",0.010878693480894
"5046",0,-0.000457527022698003,0.00130668072482255,0.00179012735416933,"TWFE Clustered SE",0.00381360794908461
"5047",0,-0.000457527022698003,0.00130668072482255,0.00179012735416933,"TWFE Robust SE",0.00393163818750698
"5048",0,-0.000457527022698003,0.00130668072482255,0.00179012735416933,"TWFE (drops) Clustered SE",0.0058869392285493
"5049",0,-0.000457527022698003,0.00130668072482255,0.00179012735416933,"TWFE (drops) Robust SE",0.00591702718703152
"5050",0,-0.000457527022698003,0.00130668072482255,0.00179012735416933,"Callaway-Sant'Anna SE",0.0110484168952789
"5051",0,-0.000607729009794689,-0.00795056483914701,-0.00388948601531661,"TWFE Clustered SE",0.00334119824904346
"5052",0,-0.000607729009794689,-0.00795056483914701,-0.00388948601531661,"TWFE Robust SE",0.00393611735102935
"5053",0,-0.000607729009794689,-0.00795056483914701,-0.00388948601531661,"TWFE (drops) Clustered SE",0.00460649313172179
"5054",0,-0.000607729009794689,-0.00795056483914701,-0.00388948601531661,"TWFE (drops) Robust SE",0.0059160684302179
"5055",0,-0.000607729009794689,-0.00795056483914701,-0.00388948601531661,"Callaway-Sant'Anna SE",0.0111019416528492
"5056",0,0.00864669123898398,0.00442034858708219,0.00652268805023656,"TWFE Clustered SE",0.00431723394532843
"5057",0,0.00864669123898398,0.00442034858708219,0.00652268805023656,"TWFE Robust SE",0.00393251186441356
"5058",0,0.00864669123898398,0.00442034858708219,0.00652268805023656,"TWFE (drops) Clustered SE",0.00562161057940031
"5059",0,0.00864669123898398,0.00442034858708219,0.00652268805023656,"TWFE (drops) Robust SE",0.00590393569128859
"5060",0,0.00864669123898398,0.00442034858708219,0.00652268805023656,"Callaway-Sant'Anna SE",0.011193806209572
"5061",0,0.000473824553385906,0.00100426205834963,-0.0238007535500664,"TWFE Clustered SE",0.00471482677205692
"5062",0,0.000473824553385906,0.00100426205834963,-0.0238007535500664,"TWFE Robust SE",0.00393697768276101
"5063",0,0.000473824553385906,0.00100426205834963,-0.0238007535500664,"TWFE (drops) Clustered SE",0.00661472586509094
"5064",0,0.000473824553385906,0.00100426205834963,-0.0238007535500664,"TWFE (drops) Robust SE",0.00591592499995629
"5065",0,0.000473824553385906,0.00100426205834963,-0.0238007535500664,"Callaway-Sant'Anna SE",0.0111312855809762
"5066",0,0.00364713912377748,-0.000267666769236983,0.000827185588053878,"TWFE Clustered SE",0.00419257279643273
"5067",0,0.00364713912377748,-0.000267666769236983,0.000827185588053878,"TWFE Robust SE",0.00394242406274381
"5068",0,0.00364713912377748,-0.000267666769236983,0.000827185588053878,"TWFE (drops) Clustered SE",0.00402372797480195
"5069",0,0.00364713912377748,-0.000267666769236983,0.000827185588053878,"TWFE (drops) Robust SE",0.00592219208389669
"5070",0,0.00364713912377748,-0.000267666769236983,0.000827185588053878,"Callaway-Sant'Anna SE",0.0111387884754928
"5071",0,-0.00294433238901001,-0.00565167099836767,0.00351226527988243,"TWFE Clustered SE",0.00425019697633224
"5072",0,-0.00294433238901001,-0.00565167099836767,0.00351226527988243,"TWFE Robust SE",0.00394207274395505
"5073",0,-0.00294433238901001,-0.00565167099836767,0.00351226527988243,"TWFE (drops) Clustered SE",0.00520053582415385
"5074",0,-0.00294433238901001,-0.00565167099836767,0.00351226527988243,"TWFE (drops) Robust SE",0.00592602610316337
"5075",0,-0.00294433238901001,-0.00565167099836767,0.00351226527988243,"Callaway-Sant'Anna SE",0.0108226845895802
"5076",0,0.00463762489411201,-0.00411587970967276,0.0135544807417148,"TWFE Clustered SE",0.00388910875169953
"5077",0,0.00463762489411201,-0.00411587970967276,0.0135544807417148,"TWFE Robust SE",0.00394920230151675
"5078",0,0.00463762489411201,-0.00411587970967276,0.0135544807417148,"TWFE (drops) Clustered SE",0.00645474276115302
"5079",0,0.00463762489411201,-0.00411587970967276,0.0135544807417148,"TWFE (drops) Robust SE",0.00593634597685745
"5080",0,0.00463762489411201,-0.00411587970967276,0.0135544807417148,"Callaway-Sant'Anna SE",0.0109377258251183
"5081",0,0.000835508397185476,-0.00210186883765105,0.00199164205075177,"TWFE Clustered SE",0.00443503900897561
"5082",0,0.000835508397185476,-0.00210186883765105,0.00199164205075177,"TWFE Robust SE",0.00393961922678156
"5083",0,0.000835508397185476,-0.00210186883765105,0.00199164205075177,"TWFE (drops) Clustered SE",0.00841346716596938
"5084",0,0.000835508397185476,-0.00210186883765105,0.00199164205075177,"TWFE (drops) Robust SE",0.00592555732712666
"5085",0,0.000835508397185476,-0.00210186883765105,0.00199164205075177,"Callaway-Sant'Anna SE",0.0108912589396713
"5086",0,-0.00254013652382582,-0.00401523164734233,-0.00173549850020763,"TWFE Clustered SE",0.00480946323623357
"5087",0,-0.00254013652382582,-0.00401523164734233,-0.00173549850020763,"TWFE Robust SE",0.00393366734657595
"5088",0,-0.00254013652382582,-0.00401523164734233,-0.00173549850020763,"TWFE (drops) Clustered SE",0.00625226118773162
"5089",0,-0.00254013652382582,-0.00401523164734233,-0.00173549850020763,"TWFE (drops) Robust SE",0.00590193031888948
"5090",0,-0.00254013652382582,-0.00401523164734233,-0.00173549850020763,"Callaway-Sant'Anna SE",0.0109930387355597
"5091",0,0.00499405314434628,0.011705342243118,0.00602784501670967,"TWFE Clustered SE",0.0037969696384556
"5092",0,0.00499405314434628,0.011705342243118,0.00602784501670967,"TWFE Robust SE",0.00393304912066668
"5093",0,0.00499405314434628,0.011705342243118,0.00602784501670967,"TWFE (drops) Clustered SE",0.00685077179730035
"5094",0,0.00499405314434628,0.011705342243118,0.00602784501670967,"TWFE (drops) Robust SE",0.00591592082002719
"5095",0,0.00499405314434628,0.011705342243118,0.00602784501670967,"Callaway-Sant'Anna SE",0.0108655566543484
"5096",0,0.000310865545717053,-0.00223166534741363,0.00270568375390408,"TWFE Clustered SE",0.00340381571420334
"5097",0,0.000310865545717053,-0.00223166534741363,0.00270568375390408,"TWFE Robust SE",0.00394285020626834
"5098",0,0.000310865545717053,-0.00223166534741363,0.00270568375390408,"TWFE (drops) Clustered SE",0.00493742329131192
"5099",0,0.000310865545717053,-0.00223166534741363,0.00270568375390408,"TWFE (drops) Robust SE",0.00591884017882439
"5100",0,0.000310865545717053,-0.00223166534741363,0.00270568375390408,"Callaway-Sant'Anna SE",0.0111317420443315
"5101",0,0.00317225374380175,-0.00138449950061408,0.0122859891757895,"TWFE Clustered SE",0.00378496628312407
"5102",0,0.00317225374380175,-0.00138449950061408,0.0122859891757895,"TWFE Robust SE",0.00394215351030414
"5103",0,0.00317225374380175,-0.00138449950061408,0.0122859891757895,"TWFE (drops) Clustered SE",0.00611265248943712
"5104",0,0.00317225374380175,-0.00138449950061408,0.0122859891757895,"TWFE (drops) Robust SE",0.00591982614490161
"5105",0,0.00317225374380175,-0.00138449950061408,0.0122859891757895,"Callaway-Sant'Anna SE",0.0107962277717461
"5106",0,0.000483647407848069,0.00120598427243251,0.00599779609886102,"TWFE Clustered SE",0.00353272508503552
"5107",0,0.000483647407848069,0.00120598427243251,0.00599779609886102,"TWFE Robust SE",0.00393342895945809
"5108",0,0.000483647407848069,0.00120598427243251,0.00599779609886102,"TWFE (drops) Clustered SE",0.0062601410420933
"5109",0,0.000483647407848069,0.00120598427243251,0.00599779609886102,"TWFE (drops) Robust SE",0.00591499904068861
"5110",0,0.000483647407848069,0.00120598427243251,0.00599779609886102,"Callaway-Sant'Anna SE",0.0107864312397704
"5111",0,-0.00475845121779725,-0.000320333063787041,0.00083477047697162,"TWFE Clustered SE",0.00387554878856123
"5112",0,-0.00475845121779725,-0.000320333063787041,0.00083477047697162,"TWFE Robust SE",0.00393604991658378
"5113",0,-0.00475845121779725,-0.000320333063787041,0.00083477047697162,"TWFE (drops) Clustered SE",0.00583571047304305
"5114",0,-0.00475845121779725,-0.000320333063787041,0.00083477047697162,"TWFE (drops) Robust SE",0.00592115737443334
"5115",0,-0.00475845121779725,-0.000320333063787041,0.00083477047697162,"Callaway-Sant'Anna SE",0.0110612168631095
"5116",0,0.00179404982521281,0.00238512328355668,0.0224376442952475,"TWFE Clustered SE",0.00376827777004688
"5117",0,0.00179404982521281,0.00238512328355668,0.0224376442952475,"TWFE Robust SE",0.00393836245826106
"5118",0,0.00179404982521281,0.00238512328355668,0.0224376442952475,"TWFE (drops) Clustered SE",0.0094815070568737
"5119",0,0.00179404982521281,0.00238512328355668,0.0224376442952475,"TWFE (drops) Robust SE",0.00592091036701072
"5120",0,0.00179404982521281,0.00238512328355668,0.0224376442952475,"Callaway-Sant'Anna SE",0.0109821267104287
"5121",0,0.001308407509884,0.00600893823745314,-0.0026221380121759,"TWFE Clustered SE",0.00276855105224309
"5122",0,0.001308407509884,0.00600893823745314,-0.0026221380121759,"TWFE Robust SE",0.00393392429113649
"5123",0,0.001308407509884,0.00600893823745314,-0.0026221380121759,"TWFE (drops) Clustered SE",0.00416110259974114
"5124",0,0.001308407509884,0.00600893823745314,-0.0026221380121759,"TWFE (drops) Robust SE",0.00592805534967098
"5125",0,0.001308407509884,0.00600893823745314,-0.0026221380121759,"Callaway-Sant'Anna SE",0.0109134750345093
"5126",0,0.00660015015961879,0.014333674105113,0.00319187354647507,"TWFE Clustered SE",0.00280614042702579
"5127",0,0.00660015015961879,0.014333674105113,0.00319187354647507,"TWFE Robust SE",0.00393221183907003
"5128",0,0.00660015015961879,0.014333674105113,0.00319187354647507,"TWFE (drops) Clustered SE",0.0051699265088727
"5129",0,0.00660015015961879,0.014333674105113,0.00319187354647507,"TWFE (drops) Robust SE",0.00592125659293231
"5130",0,0.00660015015961879,0.014333674105113,0.00319187354647507,"Callaway-Sant'Anna SE",0.010965728785017
"5131",0,0.00144234722733659,-0.00333245704305695,0.00859000288602191,"TWFE Clustered SE",0.00361428615894193
"5132",0,0.00144234722733659,-0.00333245704305695,0.00859000288602191,"TWFE Robust SE",0.00394392881828978
"5133",0,0.00144234722733659,-0.00333245704305695,0.00859000288602191,"TWFE (drops) Clustered SE",0.00619758565955847
"5134",0,0.00144234722733659,-0.00333245704305695,0.00859000288602191,"TWFE (drops) Robust SE",0.00593069051225211
"5135",0,0.00144234722733659,-0.00333245704305695,0.00859000288602191,"Callaway-Sant'Anna SE",0.0108613926588966
"5136",0,-0.000211621774507121,-0.00294410851628502,-0.0138109537250431,"TWFE Clustered SE",0.00434002639702588
"5137",0,-0.000211621774507121,-0.00294410851628502,-0.0138109537250431,"TWFE Robust SE",0.00394594060085643
"5138",0,-0.000211621774507121,-0.00294410851628502,-0.0138109537250431,"TWFE (drops) Clustered SE",0.00517908169619064
"5139",0,-0.000211621774507121,-0.00294410851628502,-0.0138109537250431,"TWFE (drops) Robust SE",0.00592175358526515
"5140",0,-0.000211621774507121,-0.00294410851628502,-0.0138109537250431,"Callaway-Sant'Anna SE",0.0110351899368174
"5141",0,-0.000995162377930047,-0.00122726727977557,-0.0202442413527982,"TWFE Clustered SE",0.00423834612798981
"5142",0,-0.000995162377930047,-0.00122726727977557,-0.0202442413527982,"TWFE Robust SE",0.00394410312420472
"5143",0,-0.000995162377930047,-0.00122726727977557,-0.0202442413527982,"TWFE (drops) Clustered SE",0.00714422113943518
"5144",0,-0.000995162377930047,-0.00122726727977557,-0.0202442413527982,"TWFE (drops) Robust SE",0.00593307389163663
"5145",0,-0.000995162377930047,-0.00122726727977557,-0.0202442413527982,"Callaway-Sant'Anna SE",0.0110456797262786
"5146",0,-0.0093419879525448,-0.00781945860361282,-0.0362123829297495,"TWFE Clustered SE",0.00385082309551986
"5147",0,-0.0093419879525448,-0.00781945860361282,-0.0362123829297495,"TWFE Robust SE",0.00393879617487759
"5148",0,-0.0093419879525448,-0.00781945860361282,-0.0362123829297495,"TWFE (drops) Clustered SE",0.00532981023307841
"5149",0,-0.0093419879525448,-0.00781945860361282,-0.0362123829297495,"TWFE (drops) Robust SE",0.00592996470784976
"5150",0,-0.0093419879525448,-0.00781945860361282,-0.0362123829297495,"Callaway-Sant'Anna SE",0.011177238344
"5151",0,0.00384708558404228,0.0109381327113663,0.00895534035175997,"TWFE Clustered SE",0.00456712014469131
"5152",0,0.00384708558404228,0.0109381327113663,0.00895534035175997,"TWFE Robust SE",0.00393677897122539
"5153",0,0.00384708558404228,0.0109381327113663,0.00895534035175997,"TWFE (drops) Clustered SE",0.00594191339923839
"5154",0,0.00384708558404228,0.0109381327113663,0.00895534035175997,"TWFE (drops) Robust SE",0.00592435135624265
"5155",0,0.00384708558404228,0.0109381327113663,0.00895534035175997,"Callaway-Sant'Anna SE",0.0109577619282886
"5156",0,-0.00130314624890801,-0.00126432394651899,-0.019323912089703,"TWFE Clustered SE",0.00344274802844673
"5157",0,-0.00130314624890801,-0.00126432394651899,-0.019323912089703,"TWFE Robust SE",0.0039439494541672
"5158",0,-0.00130314624890801,-0.00126432394651899,-0.019323912089703,"TWFE (drops) Clustered SE",0.00521907020685047
"5159",0,-0.00130314624890801,-0.00126432394651899,-0.019323912089703,"TWFE (drops) Robust SE",0.00594083951290672
"5160",0,-0.00130314624890801,-0.00126432394651899,-0.019323912089703,"Callaway-Sant'Anna SE",0.0111315425259964
"5161",0,-0.000334665092380545,-0.00368556382911954,-0.00942337111148044,"TWFE Clustered SE",0.00377718930613666
"5162",0,-0.000334665092380545,-0.00368556382911954,-0.00942337111148044,"TWFE Robust SE",0.00394332825587041
"5163",0,-0.000334665092380545,-0.00368556382911954,-0.00942337111148044,"TWFE (drops) Clustered SE",0.005395429921776
"5164",0,-0.000334665092380545,-0.00368556382911954,-0.00942337111148044,"TWFE (drops) Robust SE",0.00592296985823115
"5165",0,-0.000334665092380545,-0.00368556382911954,-0.00942337111148044,"Callaway-Sant'Anna SE",0.0110122265760355
"5166",0,-0.00571941682582549,0.000828618265578084,-0.00268702537428658,"TWFE Clustered SE",0.00391536439083184
"5167",0,-0.00571941682582549,0.000828618265578084,-0.00268702537428658,"TWFE Robust SE",0.00393581829004303
"5168",0,-0.00571941682582549,0.000828618265578084,-0.00268702537428658,"TWFE (drops) Clustered SE",0.005153245189429
"5169",0,-0.00571941682582549,0.000828618265578084,-0.00268702537428658,"TWFE (drops) Robust SE",0.00593796944256538
"5170",0,-0.00571941682582549,0.000828618265578084,-0.00268702537428658,"Callaway-Sant'Anna SE",0.0109398868195562
"5171",0,0.00374735963836512,0.000819366255142514,0.0037653010609849,"TWFE Clustered SE",0.0036644206056471
"5172",0,0.00374735963836512,0.000819366255142514,0.0037653010609849,"TWFE Robust SE",0.00394957211445303
"5173",0,0.00374735963836512,0.000819366255142514,0.0037653010609849,"TWFE (drops) Clustered SE",0.00564771851891246
"5174",0,0.00374735963836512,0.000819366255142514,0.0037653010609849,"TWFE (drops) Robust SE",0.0059276786636461
"5175",0,0.00374735963836512,0.000819366255142514,0.0037653010609849,"Callaway-Sant'Anna SE",0.0109153536498305
"5176",0,-0.00607008934562515,-0.00655190013896476,-0.00377279720208489,"TWFE Clustered SE",0.00362417749917916
"5177",0,-0.00607008934562515,-0.00655190013896476,-0.00377279720208489,"TWFE Robust SE",0.00394157153289878
"5178",0,-0.00607008934562515,-0.00655190013896476,-0.00377279720208489,"TWFE (drops) Clustered SE",0.00652286603647509
"5179",0,-0.00607008934562515,-0.00655190013896476,-0.00377279720208489,"TWFE (drops) Robust SE",0.00593511685039983
"5180",0,-0.00607008934562515,-0.00655190013896476,-0.00377279720208489,"Callaway-Sant'Anna SE",0.0108485599342488
"5181",0,-0.00149441289317404,-0.00947800432804127,-0.0142168859857111,"TWFE Clustered SE",0.00375476972119911
"5182",0,-0.00149441289317404,-0.00947800432804127,-0.0142168859857111,"TWFE Robust SE",0.00393863388010336
"5183",0,-0.00149441289317404,-0.00947800432804127,-0.0142168859857111,"TWFE (drops) Clustered SE",0.00672114608099736
"5184",0,-0.00149441289317404,-0.00947800432804127,-0.0142168859857111,"TWFE (drops) Robust SE",0.00591067469908333
"5185",0,-0.00149441289317404,-0.00947800432804127,-0.0142168859857111,"Callaway-Sant'Anna SE",0.0111252444976478
"5186",0,0.00532068804476671,0.0129145810760884,0.0129353925373065,"TWFE Clustered SE",0.0029323088126881
"5187",0,0.00532068804476671,0.0129145810760884,0.0129353925373065,"TWFE Robust SE",0.00393636291557057
"5188",0,0.00532068804476671,0.0129145810760884,0.0129353925373065,"TWFE (drops) Clustered SE",0.00409659422615767
"5189",0,0.00532068804476671,0.0129145810760884,0.0129353925373065,"TWFE (drops) Robust SE",0.00592629022778057
"5190",0,0.00532068804476671,0.0129145810760884,0.0129353925373065,"Callaway-Sant'Anna SE",0.010963184916853
"5191",0,-0.00285420955769377,0.000882755369473514,0.00663261809839186,"TWFE Clustered SE",0.00380862306868118
"5192",0,-0.00285420955769377,0.000882755369473514,0.00663261809839186,"TWFE Robust SE",0.00393779619833476
"5193",0,-0.00285420955769377,0.000882755369473514,0.00663261809839186,"TWFE (drops) Clustered SE",0.00562645064841416
"5194",0,-0.00285420955769377,0.000882755369473514,0.00663261809839186,"TWFE (drops) Robust SE",0.00592791723755126
"5195",0,-0.00285420955769377,0.000882755369473514,0.00663261809839186,"Callaway-Sant'Anna SE",0.0109142360720385
"5196",0,-0.00194839620773165,-0.00492348648012664,-0.0144111884121607,"TWFE Clustered SE",0.00438180911706664
"5197",0,-0.00194839620773165,-0.00492348648012664,-0.0144111884121607,"TWFE Robust SE",0.00394011863992878
"5198",0,-0.00194839620773165,-0.00492348648012664,-0.0144111884121607,"TWFE (drops) Clustered SE",0.00544824910240377
"5199",0,-0.00194839620773165,-0.00492348648012664,-0.0144111884121607,"TWFE (drops) Robust SE",0.00591767345508005
"5200",0,-0.00194839620773165,-0.00492348648012664,-0.0144111884121607,"Callaway-Sant'Anna SE",0.0111385431412795
"5201",0,0.00284846346277053,0.000878158690255274,0.00152736149110381,"TWFE Clustered SE",0.00363019124677539
"5202",0,0.00284846346277053,0.000878158690255274,0.00152736149110381,"TWFE Robust SE",0.00392982332485365
"5203",0,0.00284846346277053,0.000878158690255274,0.00152736149110381,"TWFE (drops) Clustered SE",0.0052483961647902
"5204",0,0.00284846346277053,0.000878158690255274,0.00152736149110381,"TWFE (drops) Robust SE",0.00590502408256136
"5205",0,0.00284846346277053,0.000878158690255274,0.00152736149110381,"Callaway-Sant'Anna SE",0.0108237476903218
"5206",0,0.00820916033712573,0.0162948217350396,0.0362828023392247,"TWFE Clustered SE",0.00365080174724314
"5207",0,0.00820916033712573,0.0162948217350396,0.0362828023392247,"TWFE Robust SE",0.00393348063966643
"5208",0,0.00820916033712573,0.0162948217350396,0.0362828023392247,"TWFE (drops) Clustered SE",0.00521560143664237
"5209",0,0.00820916033712573,0.0162948217350396,0.0362828023392247,"TWFE (drops) Robust SE",0.0059251894456938
"5210",0,0.00820916033712573,0.0162948217350396,0.0362828023392247,"Callaway-Sant'Anna SE",0.0108962499641406
"5211",0,-0.0021721589495772,-0.00563615746390271,-0.0199182280752437,"TWFE Clustered SE",0.00469786794697497
"5212",0,-0.0021721589495772,-0.00563615746390271,-0.0199182280752437,"TWFE Robust SE",0.00393618563837119
"5213",0,-0.0021721589495772,-0.00563615746390271,-0.0199182280752437,"TWFE (drops) Clustered SE",0.00718312385469227
"5214",0,-0.0021721589495772,-0.00563615746390271,-0.0199182280752437,"TWFE (drops) Robust SE",0.00591761919005526
"5215",0,-0.0021721589495772,-0.00563615746390271,-0.0199182280752437,"Callaway-Sant'Anna SE",0.0110552418745745
"5216",0,0.0109366714683493,0.00815901659064292,0.021977823504168,"TWFE Clustered SE",0.00383741607792675
"5217",0,0.0109366714683493,0.00815901659064292,0.021977823504168,"TWFE Robust SE",0.00393839920887971
"5218",0,0.0109366714683493,0.00815901659064292,0.021977823504168,"TWFE (drops) Clustered SE",0.00491380981442452
"5219",0,0.0109366714683493,0.00815901659064292,0.021977823504168,"TWFE (drops) Robust SE",0.00590588288814076
"5220",0,0.0109366714683493,0.00815901659064292,0.021977823504168,"Callaway-Sant'Anna SE",0.0107177353391953
"5221",0,0.000268766523858814,-0.00216777768651233,0.00492945824509165,"TWFE Clustered SE",0.00327059360245082
"5222",0,0.000268766523858814,-0.00216777768651233,0.00492945824509165,"TWFE Robust SE",0.00394574277672447
"5223",0,0.000268766523858814,-0.00216777768651233,0.00492945824509165,"TWFE (drops) Clustered SE",0.0055330589745302
"5224",0,0.000268766523858814,-0.00216777768651233,0.00492945824509165,"TWFE (drops) Robust SE",0.00593014317064379
"5225",0,0.000268766523858814,-0.00216777768651233,0.00492945824509165,"Callaway-Sant'Anna SE",0.0108628033128151
"5226",0,0.00351192019841131,0.0100954989448208,-0.0104297979338109,"TWFE Clustered SE",0.00386622636295017
"5227",0,0.00351192019841131,0.0100954989448208,-0.0104297979338109,"TWFE Robust SE",0.00394162224274737
"5228",0,0.00351192019841131,0.0100954989448208,-0.0104297979338109,"TWFE (drops) Clustered SE",0.00596785743591063
"5229",0,0.00351192019841131,0.0100954989448208,-0.0104297979338109,"TWFE (drops) Robust SE",0.00592182824027439
"5230",0,0.00351192019841131,0.0100954989448208,-0.0104297979338109,"Callaway-Sant'Anna SE",0.0111331492122808
"5231",0,-0.00360724414262036,0.00815133715805858,0.01610669111478,"TWFE Clustered SE",0.0043373696479339
"5232",0,-0.00360724414262036,0.00815133715805858,0.01610669111478,"TWFE Robust SE",0.0039343491163578
"5233",0,-0.00360724414262036,0.00815133715805858,0.01610669111478,"TWFE (drops) Clustered SE",0.00704217568442467
"5234",0,-0.00360724414262036,0.00815133715805858,0.01610669111478,"TWFE (drops) Robust SE",0.0059282925439198
"5235",0,-0.00360724414262036,0.00815133715805858,0.01610669111478,"Callaway-Sant'Anna SE",0.0109031477217062
"5236",0,0.00502120150898739,0.0130936832269008,0.00924638780325687,"TWFE Clustered SE",0.00402512909253644
"5237",0,0.00502120150898739,0.0130936832269008,0.00924638780325687,"TWFE Robust SE",0.00393360129418246
"5238",0,0.00502120150898739,0.0130936832269008,0.00924638780325687,"TWFE (drops) Clustered SE",0.00524554017035959
"5239",0,0.00502120150898739,0.0130936832269008,0.00924638780325687,"TWFE (drops) Robust SE",0.00593436381054438
"5240",0,0.00502120150898739,0.0130936832269008,0.00924638780325687,"Callaway-Sant'Anna SE",0.0107755476130391
"5241",0,0.000335595933803382,-0.00499442251237622,-0.0162617694111721,"TWFE Clustered SE",0.0033522543291444
"5242",0,0.000335595933803382,-0.00499442251237622,-0.0162617694111721,"TWFE Robust SE",0.00394277492129162
"5243",0,0.000335595933803382,-0.00499442251237622,-0.0162617694111721,"TWFE (drops) Clustered SE",0.00529869907152939
"5244",0,0.000335595933803382,-0.00499442251237622,-0.0162617694111721,"TWFE (drops) Robust SE",0.00591501655263723
"5245",0,0.000335595933803382,-0.00499442251237622,-0.0162617694111721,"Callaway-Sant'Anna SE",0.0109686500618716
"5246",0,0.00306589754922331,0.00558152692168222,-0.00707543779773183,"TWFE Clustered SE",0.00388315751930951
"5247",0,0.00306589754922331,0.00558152692168222,-0.00707543779773183,"TWFE Robust SE",0.00393650131685732
"5248",0,0.00306589754922331,0.00558152692168222,-0.00707543779773183,"TWFE (drops) Clustered SE",0.00549291712202489
"5249",0,0.00306589754922331,0.00558152692168222,-0.00707543779773183,"TWFE (drops) Robust SE",0.00592715500344224
"5250",0,0.00306589754922331,0.00558152692168222,-0.00707543779773183,"Callaway-Sant'Anna SE",0.0111504635898539
"5251",0,-0.0050837913110862,-0.00728769108190792,-0.00544978163745137,"TWFE Clustered SE",0.00324920067987635
"5252",0,-0.0050837913110862,-0.00728769108190792,-0.00544978163745137,"TWFE Robust SE",0.00394055136241357
"5253",0,-0.0050837913110862,-0.00728769108190792,-0.00544978163745137,"TWFE (drops) Clustered SE",0.00559776994682547
"5254",0,-0.0050837913110862,-0.00728769108190792,-0.00544978163745137,"TWFE (drops) Robust SE",0.00591966617951984
"5255",0,-0.0050837913110862,-0.00728769108190792,-0.00544978163745137,"Callaway-Sant'Anna SE",0.0110476089306822
"5256",0,0.00199744573968355,-0.000338786427688525,0.00956729585037625,"TWFE Clustered SE",0.00385309123403643
"5257",0,0.00199744573968355,-0.000338786427688525,0.00956729585037625,"TWFE Robust SE",0.0039387423363687
"5258",0,0.00199744573968355,-0.000338786427688525,0.00956729585037625,"TWFE (drops) Clustered SE",0.00436468635572714
"5259",0,0.00199744573968355,-0.000338786427688525,0.00956729585037625,"TWFE (drops) Robust SE",0.00591831852405018
"5260",0,0.00199744573968355,-0.000338786427688525,0.00956729585037625,"Callaway-Sant'Anna SE",0.0109850726089476
"5261",0,0.0011990550438693,0.00350302872252242,0.0104331369354887,"TWFE Clustered SE",0.00426473947923767
"5262",0,0.0011990550438693,0.00350302872252242,0.0104331369354887,"TWFE Robust SE",0.00394295305695101
"5263",0,0.0011990550438693,0.00350302872252242,0.0104331369354887,"TWFE (drops) Clustered SE",0.00568528946918794
"5264",0,0.0011990550438693,0.00350302872252242,0.0104331369354887,"TWFE (drops) Robust SE",0.00591977301377466
"5265",0,0.0011990550438693,0.00350302872252242,0.0104331369354887,"Callaway-Sant'Anna SE",0.0109706499506991
"5266",0,0.00595060453389607,0.00171028374990271,0.0192307861294867,"TWFE Clustered SE",0.004053160343823
"5267",0,0.00595060453389607,0.00171028374990271,0.0192307861294867,"TWFE Robust SE",0.00394361949215078
