"","delta","TWFE","TWFE (drops)","Roth-Sant'Anna","Callaway-Sant'Anna","name","se"
"3115",-0.02,-0.0143183540792628,-0.0157130657094594,-0.0541173017534772,-0.0119954173566315,"TWFE Clustered SE",0.00392839683152672
"3116",-0.02,-0.0143183540792628,-0.0157130657094594,-0.0541173017534772,-0.0119954173566315,"TWFE Robust SE",0.00428089872338295
"3117",-0.02,-0.0143183540792628,-0.0157130657094594,-0.0541173017534772,-0.0119954173566315,"TWFE (drops) Clustered SE",0.00639646018502631
"3118",-0.02,-0.0143183540792628,-0.0157130657094594,-0.0541173017534772,-0.0119954173566315,"TWFE (drops) Robust SE",0.00644335292382134
"3119",-0.02,-0.0143183540792628,-0.0157130657094594,-0.0541173017534772,-0.0119954173566315,"Roth-Sant'Anna SE",0.00529065310607177
"3120",-0.02,-0.0143183540792628,-0.0157130657094594,-0.0541173017534772,-0.0119954173566315,"Callaway-Sant'Anna SE",0.0119030101817063
"3121",-0.02,-0.0230510208564347,-0.0158764473168215,-0.0581598648155108,-0.0256493307849427,"TWFE Clustered SE",0.00456267024153319
"3122",-0.02,-0.0230510208564347,-0.0158764473168215,-0.0581598648155108,-0.0256493307849427,"TWFE Robust SE",0.00428587895062108
"3123",-0.02,-0.0230510208564347,-0.0158764473168215,-0.0581598648155108,-0.0256493307849427,"TWFE (drops) Clustered SE",0.0061314492029254
"3124",-0.02,-0.0230510208564347,-0.0158764473168215,-0.0581598648155108,-0.0256493307849427,"TWFE (drops) Robust SE",0.00647180394812046
"3125",-0.02,-0.0230510208564347,-0.0158764473168215,-0.0581598648155108,-0.0256493307849427,"Roth-Sant'Anna SE",0.00578023892262044
"3126",-0.02,-0.0230510208564347,-0.0158764473168215,-0.0581598648155108,-0.0256493307849427,"Callaway-Sant'Anna SE",0.0122305165921914
"3127",-0.02,-0.0126140058251952,-0.0195285525689435,-0.054323091627846,-0.017608363503996,"TWFE Clustered SE",0.00520905069920304
"3128",-0.02,-0.0126140058251952,-0.0195285525689435,-0.054323091627846,-0.017608363503996,"TWFE Robust SE",0.00428170667938857
"3129",-0.02,-0.0126140058251952,-0.0195285525689435,-0.054323091627846,-0.017608363503996,"TWFE (drops) Clustered SE",0.00718319605147386
"3130",-0.02,-0.0126140058251952,-0.0195285525689435,-0.054323091627846,-0.017608363503996,"TWFE (drops) Robust SE",0.00643400306568308
"3131",-0.02,-0.0126140058251952,-0.0195285525689435,-0.054323091627846,-0.017608363503996,"Roth-Sant'Anna SE",0.00522146458859598
"3132",-0.02,-0.0126140058251952,-0.0195285525689435,-0.054323091627846,-0.017608363503996,"Callaway-Sant'Anna SE",0.011789636303574
